name,symbol,marketcap,price,supply
Bitcoin,BTC,1148743134467.63,60930.84,18853231
Ethereum,ETH,482628847456.41,4087.90,118062695
Binance Coin,BNB,79502953196.65,476.63,166801148
Cardano,ADA,69870632222.32,2.1234,32904527669
Tether,USDT,69589618742.78,1.0002,69574109914
Solana,SOL,60902871289.69,202.36,300960044
XRP,XRP,50903113917.35,1.0843,46946349017
Polkadot,DOT,41859199395.07,42.39,987579315
Dogecoin,DOGE,36522677815.62,0.277,131827955812
USD Coin,USDC,32598764545.05,1.0003,32588712506
Terra,LUNA,16651413284.97,41.48,401387005
Uniswap,UNI,15803193850.13,25.84,611643724
Avalanche,AVAX,14212535568.49,64.52,220286577
SHIBA INU,SHIB,14141224200.13,0.00003582,394796000000000
Chainlink,LINK,13724649241.13,29.77,461009554
Wrapped Bitcoin,WBTC,13522011057.68,60966.90,221793
Litecoin,LTC,13138607692.99,190.91,68822508
Binance USD,BUSD,12868213595.21,1.0003,12864768287
Bitcoin Cash,BCH,11666031637.01,617.86,18881450
Algorand,ALGO,11182821502.43,1.8166,6155795738
Polygon,MATIC,10644264143.33,1.5737,6763681380
Stellar,XLM,8997312311.68,0.3728,24131618127
VeChain,VET,8537667528.05,0.1327,64315576989
Cosmos,ATOM,7663067715.29,34.30,223444219
Internet Computer,ICP,7564903341.15,43.40,174290869
Axie Infinity,AXS,7493086323.99,123.02,60907500
FTX Token,FTT,7445383234.62,61.91,120252965
Filecoin,FIL,7317186706.99,62.66,116778892
Ethereum Classic,ETC,7179792341.75,55.04,130437702
TRON,TRX,7111051021.01,0.09923,71659657369
Fantom,FTM,6890002730.78,2.7073,2545006273
Dai,DAI,6474596718.98,0.9999,6474951714
THETA,THETA,6451340905.85,6.4513,1000000000
Bitcoin BEP2,BTCB,6417291861.59,61056.18,105105
Tezos,XTZ,5606191984.76,6.4857,864391415
Elrond,EGLD,5572429536.50,283.79,19635740
Hedera,HBAR,5452126077.56,0.3676,14832756028
Monero,XMR,5219870914.65,289.77,18014104
NEAR Protocol,NEAR,5056235440.09,9.6225,525460826
Crypto.com Coin,CRO,4855981477.89,0.1922,25263013692
PancakeSwap,CAKE,4591442665.91,19.52,235259933
EOS,EOS,4575833046.17,4.7589,961530269
The Graph,GRT,4441522987.63,0.9419,4715735200
Aave,AAVE,4076343745.41,308.27,13223198
Flow,FLOW,4040575862.48,13.17,306893775
Klaytn,KLAY,3962868756.78,1.5752,2515832363
IOTA,MIOTA,3630921748.42,1.3063,2779530283
eCash,XEC,3632412110.35,0.0001924,18877998423313
Quant,QNT,3508880815.29,290.64,12072738
Kusama,KSM,3387828800.64,399.98,8470098
Bitcoin SV,BSV,3257219536.69,172.54,18878402
Harmony,ONE,3111318711.34,0.2912,10685591315
UNUS SED LEO,LEO,3105585863.70,3.2555,953954130
Neo,NEO,3094029720.29,43.86,70538831
Waves,WAVES,2989995303.97,28.07,106515760
THORChain,RUNE,2792768654.66,12.39,225410215
Stacks,STX,2836594819.58,2.2152,1280488406
TerraUSD,UST,2751085291.39,1.0020,2745477801
Maker,MKR,2419052179.35,2440.21,991328
BitTorrent,BTT,2380157816.78,0.003607,659952625000
Zcash,ZEC,2247768422.19,173.74,12937244
Celo,CELO,2185325837.04,6.6847,326913145
Helium,HNT,2106753756.17,20.94,100626998
Dash,DASH,2108951501.97,202.89,10394436
Amp,AMP,2000100936.57,0.04736,42227702186
OMG Network,OMG,2013031801.73,14.35,140245398
Chiliz,CHZ,1885260518.47,0.3173,5941076911
Compound,COMP,1857998886.48,308.69,6018895
Arweave,AR,1718568904.64,51.46,33394701
Huobi Token,HT,1653502500.99,10.22,161829295
Decred,DCR,1645876906.30,122.53,13432965
Holo,HOT,1604440075.78,0.00928,172895870443
Theta Fuel,TFUEL,1558988736.37,0.2941,5301214400
OKB,OKB,1550141237.65,25.84,60000000
NEM,XEM,1541213542.79,0.1712,8999999999
Nexo,NEXO,1504576818.47,2.6867,560000011
Curve DAO Token,CRV,1495416001.99,3.5042,426748438
Enjin Coin,ENJ,1482712997.71,1.7771,834340660
Revain,REV,1434024722.66,0.01686,85061485690
Decentraland,MANA,1414762079.52,0.7786,1816945391
ICON,ICX,1367363757.03,2.0363,671504237
SushiSwap,SUSHI,1341495161.83,10.54,127244443
Qtum,QTUM,1289890514.54,13.05,98805874
TrueUSD,TUSD,1279662993.37,1.0018,1277343074
KuCoin Token,KCS,1265899891.59,15.80,80118638
yearn.finance,YFI,1266231432.37,34560.87,36638
Mina,MINA,1257798119.52,4.5939,273795882
XDC Network,XDC,1219262409.07,0.09909,12304261545
Celsius,CEL,1223133197.02,5.1206,238863520
Zilliqa,ZIL,1215439354.46,0.1021,11909185422
Bitcoin Gold,BTG,1190439974.55,67.97,17513924
Ravencoin,RVN,1181563033.29,0.1189,9937175000
Perpetual Protocol,PERP,1109809193.95,16.15,68700000
Ren,REN,1086906789.80,1.0895,997664051
Synthetix,SNX,1087597361.94,9.4704,114841533
Horizen,ZEN,1065932941.72,91.39,11663200
renBTC,RENBTC,1041755248.31,60820.83,17128
Telcoin,TEL,1032063866.67,0.01886,54727110195
Basic Attention Token,BAT,1028439706.24,0.6894,1491828426
dYdX,DYDX,1008712927.82,17.90,56337466
Serum,SRM,998122881.83,7.4916,133231781
Bancor,BNT,961928161.42,4.1221,233358766
Pax Dollar,USDP,946024218.04,1.0004,945642940
Secret,SCRT,931533772.83,6.2179,149815729
Audius,AUDIO,912645967.73,2.2156,411910943
IOST,IOST,903333757.72,0.04991,18099719631
Siacoin,SC,896594592.10,0.01824,49153252992
0x,ZRX,842584519.32,0.9967,845341602
Celer Network,CELR,850125652.63,0.1405,6051936993
Mdex,MDX,833064183.67,1.1316,736207507
Ontology,ONT,828736901.45,0.9469,875249524
Raydium,RAY,759105692.75,10.23,74195627
NuCypher,NU,758531216.04,1.1033,687500000
Ankr,ANKR,745524520.06,0.09133,8162899378
UMA,UMA,728278657.99,11.45,63611093
DigiByte,DGB,721876092.24,0.04883,14782715455
Nano,NANO,711673587.68,5.3410,133248297
The Sandbox,SAND,707453668.68,0.7929,892246119
1inch Network,1INCH,687224578.84,3.8102,180362122
SKALE Network,SKL,684686124.44,0.3239,2114148528
SwissBorg,CHSB,649814694.25,0.6498,1000000000
IoTeX,IOTX,629030137.40,0.06593,9540779324
Voyager Token,VGX,623049295.44,2.2373,278482214
WOO Network,WOO,610273718.99,1.1532,529207418
Dent,DENT,570651420.72,0.005764,99007791203
Gnosis,GNO,567893284.81,377.44,1504587
Neutrino USD,USDN,562796152.05,0.9805,573995054
WAX,WAXP,556740164.31,0.3122,1783105053
Loopring,LRC,549333997.86,0.4155,1322046354
Nervos Network,CKB,545810663.31,0.01927,28325171651
Fetch.ai,FET,546376470.38,0.7323,746113681
Golem,GLM,539330687.55,0.5393,1000000000
Ocean Protocol,OCEAN,538638911.99,0.8786,613099141
Function X,FX,535819204.48,1.3116,408520357
Injective Protocol,INJ,524430889.51,12.01,43655553
Kava,KAVA,517105814.70,5.6549,91443180
Reserve Rights,RSR,517724011.08,0.03934,13159998943
Livepeer,LPT,492977611.19,23.29,21164655
Lisk,LSK,489714411.79,3.7992,128900445
Bitcoin Standard Hashrate Token,BTCST,481135506.51,42.14,11417100
Polymath,POLY,438936526.54,0.7024,624946939
WINkLink,WIN,460620213.42,0.0006012,766149999999
Alpha Finance Lab,ALPHA,452783053.56,1.0145,446330126
Storj,STORJ,449562843.32,1.2802,351162917
Numeraire,NMR,438679490.31,43.02,10197784
DigitalBits,XDB,439621177.56,0.5658,777009768
COTI,COTI,433648428.13,0.4992,868672118
Swipe,SXP,430122879.39,2.2383,192168789
Fei Protocol,FEI,425703243.58,1.0017,424996178
Reef,REEF,426319724.85,0.02887,14767552172
WazirX,WRX,415779264.24,1.3092,317591918
Bitcoin Diamond,BCD,410691231.65,2.2022,186492898
XYO,XYO,407601942.08,0.03173,12844821266
GateToken,GT,401263014.14,5.2715,76119699
MediBloc,MED,396639761.30,0.07369,5382401140
Unibright,UBT,398040534.52,2.6536,149999999
VeThor Token,VTHO,396235963.61,0.00956,41448873680
BakeryToken,BAKE,384279954.38,1.9856,193529488
Verge,XVG,376615073.56,0.02285,16482837541
Venus,XVS,346668318.37,30.50,11365469
SingularityNET,AGIX,343262169.56,0.3433,1000000000
ASD,ASD,340731154.15,0.5158,660615274
Conflux,CFX,333918441.47,0.3287,1015821161
OriginTrail,TRAC,330764164.59,0.9226,358496687
HUSD,HUSD,327740837.36,1.0008,327479997
PAX Gold,PAXG,323057630.58,1801.77,179300
iExec RLC,RLC,324362764.71,4.0509,80070793
Ontology Gas,ONG,323936335.29,1.2298,263397617
Ardor,ARDR,319074671.72,0.3194,998999495
aelf,ELF,318942785.83,0.5858,544480200
Hive,HIVE,329707358.25,0.8335,395557484
Civic,CVC,315044897.17,0.4702,670000000
Status,SNT,313630448.08,0.09037,3470483788
StormX,STMX,312195693.73,0.03122,10000000000
Energy Web Token,EWT,306764327.73,10.20,30062138
Velas,VLX,307256307.05,0.1446,2124380663
Band Protocol,BAND,306144139.65,8.6993,35191821
Prometeus,PROM,302076662.90,18.36,16450000
Verasity,VRA,297019786.51,0.06644,4470185346
Orchid,OXT,298870412.94,0.4327,690690084
NKN,NKN,296057926.44,0.4229,700000000
Ergo,ERG,285693670.10,8.9245,32012428
Origin Protocol,OGN,285391297.77,0.8112,351815555
Cartesi,CTSI,278476226.78,0.7247,384277693
Badger DAO,BADGER,277301142.21,26.96,10285849
Ark,ARK,281129222.32,2.1190,132668591
Orbs,ORBS,273271987.16,0.1225,2229950518
Stratis,STRAX,272833447.63,2.0972,130091607
Oasis Network,ROSE,270686164.59,0.1805,1500000000
MyNeighborAlice,ALICE,268939337.96,11.69,23000000
Constellation,DAG,267576308.87,0.2112,1266911931
Augur,REP,264648704.29,24.06,11000000
Casper,CSPR,258572266.79,0.1077,2400695026
Enzyme,MLN,243705925.09,135.94,1792738
Polkastarter,POLS,232866631.05,2.8642,81301332
Steem,STEEM,229845023.60,0.5863,392045250
Syscoin,SYS,226113262.78,0.364,621175715
MaidSafeCoin,MAID,224048601.75,0.4951,452552412
FUNToken,FUN,221774698.78,0.02036,10894873521
TomoChain,TOMO,215842549.12,2.4937,86556350
HEX,HEX,56395177742.76,0.3252,173411074413
Lido stETH,STETH,5748014878.77,4062.31,1414962
Wrapped BNB,WBNB,3196715159.79,476.26,6712091
Bitcoin Cash ABC,BCHA,2755466644.38,148.36,18572921
Huobi BTC,HBTC,2442065998.88,61229.09,39884
Symbol,XYM,2092745430.56,0.3755,5572610722
Creditcoin,CTC,1564872162.65,2.7698,564970555
SafeMoon,SAFEMOON,1354916119.92,0.00000231,585536366402812
The Transfer Token,TTT,1367809773.22,13.05,104789396
BitDAO,BIT,1295436340.71,2.2096,586278943
Kadena,KDA,1074352499.20,6.9837,153837953
yOUcash,YOUC,1067352857.91,0.1594,6696709142
ECOMI,OMI,1047775051.50,0.006301,166285821196
NXM,NXM,1035940695.84,156.52,6618414
Counos X,CCXX,1032147938.94,57.79,17861775
Moonriver,MOVR,865961584.95,408.71,2118765
LINK,LN,836911469.44,140.05,5975799
Venus BNB,vBNB,842332201.41,9.9889,84327095
Rally,RLY,835787999.67,0.577,1448436646
Liquity USD,LUSD,716912697.31,0.9965,719446095
DeFiChain,DFI,710289867.41,2.3636,300511840
Coin98,C98,699183805.85,3.7794,185000000
WhiteCoin,XWC,686681729.62,0.9227,744201249
Alitas,ALT,630988252.95,10.52,60000000
Convex Finance,CVX,635642868.49,20.80,30566186
