name,symbol,marketcap,price,supply
Bitcoin,BTC,960899995734.94,50809.52,18911812
Ethereum,ETH,483620188465.02,4067.33,118903658
Binance Coin,BNB,91239389442.48,546.99,166801148
Tether,USDT,78020576206.34,1.0004,77985581940
Solana,SOL,61170181005.50,198.00,308939172
Cardano,ADA,48735884302.66,1.4560,33471413723
XRP,XRP,43789189735.81,0.9212,47535964473
USD Coin,USDC,42392023711.45,0.9991,42429875308
Terra,LUNA,36262543327.79,99.72,363642472
Polkadot,DOT,30943660939.69,31.33,987579315
Avalanche,AVAX,28024471317.76,115.21,243236677
Dogecoin,DOGE,25210069507.96,0.19,132670764300
SHIBA INU,SHIB,21036265565.30,0.00003831,549063278876302
Polygon,MATIC,20411914262.07,2.8768,7095460741
Crypto.com Coin,CRO,15811859284.42,0.6259,25263013692
Binance USD,BUSD,14632314648.34,0.9999,14633196848
Wrapped Bitcoin,WBTC,13129214895.89,50703.69,258940
Uniswap,UNI,11745630155.55,18.69,628512669
Litecoin,LTC,10806756315.88,155.99,69277482
Chainlink,LINK,10745755661.49,23.01,467009550
Algorand,ALGO,10216971621.55,1.6085,6351717103
TerraUSD,UST,9952448734.27,1.0021,9931688527
NEAR Protocol,NEAR,9724360291.45,16.27,597547685
Dai,DAI,9371280978.02,1.0008,9364161204
Bitcoin Cash,BCH,8564343857.77,452.22,18938400
TRON,TRX,8309592456.12,0.08158,101863695053
Cosmos,ATOM,7285398828.95,32.20,226226028
Stellar,XLM,7206705407.49,0.2915,24725406084
Decentraland,MANA,7050454756.85,3.8642,1824548435
Axie Infinity,AXS,6551674566.11,107.57,60907500
The Sandbox,SAND,6187152291.30,6.7288,919498319
VeChain,VET,6079451994.57,0.09453,64315576989
Fantom,FTM,5962855220.83,2.3430,2545006273
FTX Token,FTT,5920513509.93,42.59,138998762
Hedera,HBAR,5771193769.06,0.319,18092792421
THETA,THETA,5506537211.96,5.5065,1000000000
Bitcoin BEP2,BTCB,5342023165.36,50820.67,105115
Filecoin,FIL,5299168068.20,37.29,142103154
Elrond,EGLD,5164002671.23,259.11,19929636
Internet Computer,ICP,5099743666.64,26.73,190804427
Ethereum Classic,ETC,5008552780.59,37.97,131895091
Tezos,XTZ,4234757290.69,4.8560,872068347
Helium,HNT,3937715855.38,37.53,104914550
Monero,XMR,3919409395.63,217.11,18052760
IOTA,MIOTA,3864603556.10,1.3904,2779530283
Aave,AAVE,3610468094.36,268.41,13451487
Gala,GALA,3568467266.44,0.5114,6977205436
Klaytn,KLAY,3473006088.56,1.3584,2556712964
The Graph,GRT,3470476652.46,0.7359,4715735200
UNUS SED LEO,LEO,3329466002.69,3.4902,953954130
EOS,EOS,3317322354.34,3.3982,976211854
PancakeSwap,CAKE,3234648064.26,12.83,252043050
Loopring,LRC,3124597406.07,2.3516,1328716100
Harmony,ONE,3051973593.07,0.2658,11481043160
Stacks,STX,3046422875.80,2.3600,1290854388
Flow,FLOW,2933878706.29,9.2599,316835587
BitTorrent,BTT,2796246292.33,0.002824,990000000000
Kusama,KSM,2739395766.23,323.42,8470098
Enjin Coin,ENJ,2698266462.39,3.1867,846734705
Maker,MKR,2649120226.42,2684.28,986902
Kadena,KDA,2490841604.39,15.36,162210734
Curve DAO Token,CRV,2472486018.44,5.7335,431234649
Bitcoin SV,BSV,2421963410.75,127.91,18934645
Quant,QNT,2343567260.60,194.12,12072738
eCash,XEC,2301731182.62,0.0001216,18934504673313
Zcash,ZEC,2243272753.67,167.55,13388288
Amp,AMP,2150939529.41,0.05094,42227702186
Neo,NEO,2084861655.79,29.56,70538831
Arweave,AR,2059984411.85,61.69,33394701
Basic Attention Token,BAT,1996843939.96,1.3367,1493864568
THORChain,RUNE,2009374382.37,7.7819,258210215
Chiliz,CHZ,1967263347.80,0.3304,5954921248
Celo,CELO,1878455411.38,5.1156,367204495
OKB,OKB,1857914253.25,30.97,60000000
KuCoin Token,KCS,1834914907.17,22.90,80118638
Waves,WAVES,1734315767.29,16.20,107061130
Dash,DASH,1568593749.05,149.44,10496468
Huobi Token,HT,1565233387.45,9.9239,157723680
Holo,HOT,1502813442.75,0.008683,173083498820
Compound,COMP,1476815000.52,234.63,6294165
Nexo,NEXO,1362469402.49,2.4330,560000011
IoTeX,IOTX,1333639540.78,0.1398,9540779324
TrueUSD,TUSD,1315279383.71,0.9999,1315452075
Oasis Network,ROSE,1286568556.86,0.3683,3493014306
Mina,MINA,1266114895.21,3.8121,332130589
NEM,XEM,1268809545.08,0.141,8999999999
Theta Fuel,TFUEL,1223785195.25,0.2308,5301214400
1inch Network,1INCH,1165882844.88,2.7622,422087655
yearn.finance,YFI,1141405850.44,31153.84,36638
Decred,DCR,1090394029.17,80.05,13621435
ICON,ICX,1068278329.59,1.5405,693440912
Ravencoin,RVN,1020136734.68,0.09821,10387820000
XDC Network,XDC,1008010245.31,0.08192,12305012699
SushiSwap,SUSHI,1009187928.14,7.9311,127244443
Qtum,QTUM,981758735.96,9.9226,98942084
Audius,AUDIO,967417397.39,1.8972,509912301
OMG Network,OMG,956888829.92,6.8230,140245398
Pax Dollar,USDP,945694131.48,1.0001,945642940
WAX,WAXP,943263068.38,0.5038,1872198934
BORA,BORA,947555296.18,1.1002,861250000
Secret,SCRT,922238369.17,6.1558,149815729
Zilliqa,ZIL,934334339.63,0.07668,12184256119
Ankr,ANKR,925227174.64,0.1133,8162899378
Livepeer,LPT,921232247.67,43.53,21164655
Celsius,CEL,922377778.27,3.8615,238863520
Voyager Token,VGX,887891363.39,3.1883,278482214
Dogelon Mars,ELON,884709223.16,0.00000159,555513035397451
Immutable X,IMX,881574828.92,4.6852,188160768
APENFT,NFT,869106789.95,0.00000314,277080562500000
Revain,REV,868989013.46,0.01022,85061485690
renBTC,RENBTC,860647194.75,50665.36,16987
Horizen,ZEN,835154413.35,70.25,11888094
Bancor,BNT,835076640.21,3.6160,230940717
Siacoin,SC,829120501.65,0.01669,49688452992
Telcoin,TEL,793531845.32,0.01376,57682110195
Bitcoin Gold,BTG,788663500.95,45.03,17513924
0x,ZRX,745513546.16,0.8797,847496055
Storj,STORJ,731570542.08,2.0765,352314680
Velas,VLX,727462521.42,0.3246,2241336895
Synthetix,SNX,717256180.27,6.2456,114841533
Gnosis,GNO,711978391.39,473.21,1504587
Perpetual Protocol,PERP,707607019.28,9.5013,74475000
Hive,HIVE,681052331.65,1.7716,384436386
Nervos Network,CKB,697907671.10,0.02394,29153967291
IOST,IOST,683573534.37,0.03777,18099719631
UMA,UMA,675057148.21,10.40,64930374
Ontology,ONT,655711993.49,0.7492,875249524
Ren,REN,639888977.66,0.6413,997764051
SKALE Network,SKL,634686497.07,0.2403,2641203115
SwissBorg,CHSB,619378311.13,0.6194,1000000000
dYdX,DYDX,605323624.38,9.2318,65569295
Raydium,RAY,607373624.28,7.6031,79885342
Kava,KAVA,590866229.47,4.0707,145152390
Ocean Protocol,OCEAN,583199005.62,0.9512,613099141
DigiByte,DGB,576362712.14,0.03853,14958660881
NuCypher,NU,580752200.83,0.8261,703000000
WOO Network,WOO,570706866.47,0.9938,574262536
Flux,FLUX,548435900.58,2.4644,222543717
Serum,SRM,538167384.58,4.0393,133231781
Neutrino USD,USDN,540210331.42,0.9939,543536974
Celer Network,CELR,534824161.65,0.08723,6131211958
GateToken,GT,522211980.30,6.7178,77735103
Nano,XNO,514430987.26,3.8607,133248297
CEEK VR,CEEK,512093909.55,0.6881,744176729
Syscoin,SYS,512202296.54,0.8172,626794107
Golem,GLM,504787967.96,0.5048,1000000000
Polymath,POLY,492370037.97,0.548,898550830
WINkLink,WIN,488883182.62,0.0005083,961737300000
Moonriver,MOVR,489257553.47,187.46,2609980
XYO,XYO,481877237.68,0.03752,12844821266
Ultra,UOS,474980063.17,1.6798,282756070
Dent,DENT,463857792.72,0.004685,99007791203
MyNeighborAlice,ALICE,463127879.38,15.13,30600000
Chromia,CHR,458977581.05,0.809,567369439
Reserve Rights,RSR,435331609.13,0.03308,13159997677
JUST,JST,428340402.22,0.05867,7300425000
OriginTrail,TRAC,426075033.58,1.1707,363940438
Fei USD,FEI,422016040.82,0.993,424996178
