name,symbol,marketcap,price,supply
Bitcoin,BTC,926961622395.31,49321.65,18794212
Ethereum,ETH,380025418317.40,3242.12,117215260
Cardano,ADA,87185854706.51,2.7137,32127741925
Binance Coin,BNB,75502522647.04,449.05,168137036
Tether,USDT,64683626346.53,1.0009,64626834131
XRP,XRP,57054490733.29,1.2277,46471846087
Dogecoin,DOGE,41248734626.28,0.315,130963771834
Polkadot,DOT,27392362947.28,27.74,987579315
USD Coin,USDC,26978962721.10,1.0002,26974453355
Solana,SOL,20875322466.33,72.80,286733521
Uniswap,UNI,16699458499.98,28.43,587469214
Bitcoin Cash,BCH,12661912984.57,672.62,18824813
Chainlink,LINK,12540478208.27,28.02,447509554
Litecoin,LTC,12436886133.32,186.31,66752615
Binance USD,BUSD,12287897800.57,1.0002,12285640552
Terra,LUNA,11354909436.61,28.03,405051055
Polygon,MATIC,10502778101.58,1.6262,6458576924
Internet Computer,ICP,10058660211.13,64.82,155186565
Wrapped Bitcoin,WBTC,9604863294.26,49351.13,194623
Stellar,XLM,8790804414.20,0.3731,23560955905
Ethereum Classic,ETC,8718198926.52,67.52,129128815
VeChain,VET,8251112988.82,0.1283,64315576989
Avalanche,AVAX,7560311292.37,43.53,173671710
Filecoin,FIL,7627383167.53,77.24,98749427
THETA,THETA,7351467559.39,7.3515,1000000000
TRON,TRX,6314110590.42,0.08811,71659657369
Dai,DAI,6063781007.70,1.0013,6055644667
Monero,XMR,5494323767.63,305.61,17978393
Aave,AAVE,5205448062.63,401.56,12963140
EOS,EOS,5187953487.60,5.4251,956283566
The Graph,GRT,5056800620.63,1.0723,4715735200
PancakeSwap,CAKE,5011087318.48,23.53,212957179
Cosmos,ATOM,4812357636.16,21.86,220169015
FTX Token,FTT,4746772013.47,50.31,94346958
Axie Infinity,AXS,4699786003.55,77.16,60907500
Klaytn,KLAY,4594618055.74,1.8396,2497683804
Crypto.com Coin,CRO,3938519819.17,0.1559,25263013692
Neo,NEO,3925911191.52,55.66,70538831
Bitcoin BEP2,BTCB,3847275994.87,49245.69,78124
Maker,MKR,3780657968.52,3813.73,991328
Algorand,ALGO,3784699012.67,1.1582,3267839784
Tezos,XTZ,3256625179.47,3.8020,856555237
IOTA,MIOTA,3251599374.04,1.1698,2779530283
SHIBA INU,SHIB,3247795192.25,0.00000823,394796000000000
Bitcoin SV,BSV,3122303924.97,165.89,18821902
BitTorrent,BTT,2871548404.30,0.004351,659952625000
Elrond,EGLD,2860865086.77,147.98,19332334
UNUS SED LEO,LEO,2823746785.42,2.9600,953954130
Kusama,KSM,2806985881.62,331.40,8470098
Waves,WAVES,2758851959.16,26.03,105970024
Dash,DASH,2624943203.24,255.04,10292434
Amp,AMP,2573715417.20,0.06095,42227702186
Compound,COMP,2524561267.35,460.37,5483822
NEAR Protocol,NEAR,2405027639.86,5.4760,439195048
Huobi Token,HT,2391105648.60,14.40,166099511
THORChain,RUNE,2366466553.72,10.59,223555660
Decred,DCR,2342113113.08,176.89,13240709
TerraUSD,UST,2300041277.05,1.0045,2289842522
Hedera Hashgraph,HBAR,2286314475.87,0.2416,9463248748
Helium,HNT,2280710406.77,23.73,96105547
Chiliz,CHZ,2227572589.32,0.3779,5893953082
XinFin Network,XDC,2210004388.57,0.1798,12289587378
Quant,QNT,2213164898.42,183.32,12072738
Zcash,ZEC,1997807379.03,160.00,12486188
Holo,HOT,1909312361.11,0.01105,172794036341
NEM,XEM,1843823666.50,0.2049,8999999999
Theta Fuel,TFUEL,1787915882.87,0.3373,5301214400
Stacks,STX,1766606084.68,1.4528,1216004035
SushiSwap,SUSHI,1750690907.78,13.76,127244443
Decentraland,MANA,1587496157.41,0.8842,1795385143
Synthetix,SNX,1554602797.00,13.54,114841533
Enjin Coin,ENJ,1541380442.40,1.8474,834331121
Celsius,CEL,1473188497.47,6.1675,238863520
Telcoin,TEL,1437119975.53,0.02653,54177110195
yearn.finance,YFI,1448805310.35,39546.55,36635
Fantom,FTM,1415774232.43,0.5563,2545006273
TrueUSD,TUSD,1371184342.62,1.0002,1370913947
Qtum,QTUM,1338566817.54,13.57,98635779
Ravencoin,RVN,1326973296.45,0.1399,9486410000
Flow,FLOW,1318771212.40,23.11,57064824
Basic Attention Token,BAT,1290867319.35,0.8665,1489832620
Zilliqa,ZIL,1276415992.43,0.1097,11640698282
OKB,OKB,1281101567.65,21.35,60000000
Bitcoin Gold,BTG,1255988925.21,71.71,17513924
Harmony,ONE,1210794157.71,0.1159,10444389255
Audius,AUDIO,1129606676.20,2.8223,400244277
Nexo,NEXO,1079772692.42,1.9282,560000011
DigiByte,DGB,1077342930.11,0.07378,14602675382
Bancor,BNT,998510397.41,4.2628,234240655
Ontology,ONT,992154857.64,1.1336,875249524
Curve DAO Token,CRV,978771062.53,2.4501,399483036
KuCoin Token,KCS,989332228.74,12.35,80118638
Arweave,AR,962491815.71,28.82,33394701
Revain,REV,979399720.72,0.01151,85061485690
Nano,NANO,960678046.26,7.2097,133248297
ICON,ICX,965984160.95,1.4886,648929140
0x,ZRX,950415725.30,1.1243,845341602
Paxos Standard,PAX,945184963.65,0.9999,945222629
Siacoin,SC,942100087.40,0.01938,48619402992
SwissBorg,CHSB,931865497.36,0.9319,1000000000
Voyager Token,VGX,929742231.43,4.1825,222295208
Celo,CELO,925420885.63,3.2278,286702568
UMA,UMA,901618092.77,14.42,62507826
OMG Network,OMG,881139750.56,6.2828,140245398
Mdex,MDX,873121370.19,1.3608,641616510
Horizen,ZEN,860141979.89,75.20,11438175
Ankr,ANKR,769357294.60,0.1004,7662899378
Perpetual Protocol,PERP,763804897.15,17.18,44450442
IoTeX,IOTX,752056873.75,0.07883,9540779324
Loopring,LRC,722392285.87,0.5471,1320334861
Kava.io,KAVA,691607278.93,8.4919,81443180
Swipe,SXP,691731320.85,3.6918,187368789
Dent,DENT,683180492.06,0.0069,99007791203
renBTC,RENBTC,685010195.72,49319.88,13889
Reserve Rights,RSR,674124157.15,0.05123,13159999000
Mina,MINA,625591444.92,3.1331,199674353
Lisk,LSK,620100771.99,4.8107,128901463
IOST,IOST,610782399.93,0.03712,16454275775
Ren,REN,611834215.23,0.6132,997763051
1inch,1INCH,611328512.90,3.3895,180362122
Ocean Protocol,OCEAN,593791249.24,0.9685,613099141
The Sandbox,SAND,582685077.46,0.6581,885439937
BakeryToken,BAKE,554643102.36,3.1632,175342581
Bitcoin Diamond,BCD,517899921.13,2.7770,186492898
Nervos Network,CKB,511605735.92,0.01858,27538395372
WINkLink,WIN,507681923.10,0.0006625,766299999999
Verge,XVG,505729370.93,0.0307,16475203142
VeThor Token,VTHO,500607708.53,0.0128,39112743485
Ergo,ERG,495466660.78,15.48,32012428
HUSD,HUSD,483537259.26,1.0002,483430812
WazirX,WRX,476134406.62,1.4992,317591918
Alpha Finance Lab,ALPHA,475667937.77,1.1706,406330126
Neutrino USD,USDN,469749670.72,0.9987,470367352
Livepeer,LPT,460890862.34,21.78,21164655
SKALE Network,SKL,460343784.14,0.3795,1213100288
Numeraire,NMR,454176766.86,44.54,10198185
Energy Web Token,EWT,452621273.69,15.06,30062138
Golem,GLM,434019757.46,0.434,1000000000
Storj,STORJ,427885919.67,1.3387,319628685
Fetch.ai,FET,416940205.23,0.5588,746113681
Origin Protocol,OGN,414238011.57,1.1847,349660851
iExec RLC,RLC,412363870.97,5.1500,80070793
Constellation,DAG,415739837.24,0.3282,1266911931
Injective Protocol,INJ,412223011.03,12.62,32655553
Fei Protocol,FEI,412385202.16,0.9985,412993649
MediBloc,MED,407856223.41,0.07578,5382401140
Serum,SRM,374972384.32,7.4994,50000000
MyNeighborAlice,ALICE,373793776.36,16.25,23000000
Venus,XVS,371450829.46,34.77,10684262
Wootrade,WOO,357108366.86,0.7312,488353798
Reef,REEF,354670738.23,0.0262,13538078968
FUNToken,FUN,354573054.98,0.03283,10799873621
Band Protocol,BAND,348127040.52,9.8923,35191821
GateToken,GT,349040737.89,4.5847,76131356
Unibright,UBT,351916153.87,2.3461,149999999
Status,SNT,342611857.58,0.09872,3470483788
Augur,REP,327887122.67,29.81,11000000
ASD,BTMX,325690071.17,0.4381,743385577
Prometeus,PROM,322311669.77,19.59,16450000
PAX Gold,PAXG,322661625.94,1783.31,180935
Orchid,OXT,325834697.68,0.4718,690690084
StormX,STMX,319747703.98,0.03197,10000000000
Stratis,STRAX,315273208.02,2.3425,134587232
WAX,WAXP,316296938.39,0.1852,1707915980
Gnosis,GNO,308086392.53,204.76,1504587
Cartesi,CTSI,304134326.77,0.7654,397373815
NKN,NKN,299789077.60,0.4283,700000000
Celer Network,CELR,297040586.62,0.05167,5748480630
TomoChain,TOMO,288300627.57,3.4357,83912013
Bitcoin Standard Hashrate Token,BTCST,278710175.73,24.41,11417111
Request,REQ,273552221.62,0.2736,999881816
Conflux Network,CFX,275093762.59,0.3162,869898544
Ardor,ARDR,266632784.63,0.2669,998999495
MaidSafeCoin,MAID,265729180.42,0.5872,452552412
COTI,COTI,263650572.40,0.3035,868672118
Ontology Gas,ONG,260618845.05,0.9147,284914820
SingularityNET,AGIX,254559844.75,0.2936,867132939
DODO,DODO,250068473.08,2.2620,110551965
Badger DAO,BADGER,246489219.72,24.45,10079705
Kin,KIN,241544521.61,0.0001591,1518114145968
Civic,CVC,244557810.87,0.365,670000000
Smooth Love Potion,SLP,227555849.27,0.1542,1475378466
MVL,MVL,226808243.17,0.01727,13130221632
Phala Network,PHA,222830882.52,0.831,268134380
Steem,STEEM,218612326.46,0.5646,387206906
Orbs,ORBS,215887134.52,0.09681,2229950518
NuCypher,NU,212859143.35,0.3168,672000000
Balancer,BAL,209093191.08,30.11,6943831
Aragon,ANT,209654945.54,5.2930,39609523
Utrust,UTK,210224672.31,0.4672,450000000
Hive,HIVE,209855360.14,0.5122,409711159
Strike,STRK,208924478.61,70.48,2964184
