name,symbol,marketcap,price,supply
Bitcoin,BTC,67475512827.39,3865.95,17453787
XRP,XRP,15076740856.33,0.3696,40794121066
Ethereum,ETH,14560066114.19,139.86,104104984
Bitcoin Cash,BCH,2869903437.91,163.62,17539825
EOS,EOS,2430234521.47,2.6817,906245118
Stellar,XLM,2250048215.08,0.1174,19160775795
Litecoin,LTC,1912263647.77,31.98,59802127
Tether,USDT,1893629500.50,1.0191,1858164808
Bitcoin SV,BSV,1553228295.25,88.56,17538648
TRON,TRX,1329143863.30,0.01995,66633621303
Cardano,ADA,1122116467.72,0.04328,25927070538
IOTA,MIOTA,1002877280.23,0.3608,2779530283
Monero,XMR,806939516.43,48.36,16684608
Binance Coin,BNB,784234811.60,5.9957,130799308
Dash,DASH,698091182.88,81.79,8534832
NEM,XEM,619220627.98,0.0688,8999999999
Ethereum Classic,ETC,568817905.13,5.3082,107157716
Neo,NEO,527716102.54,8.1187,65000000
Maker,MKR,347476493.39,477.15,728228
Zcash,ZEC,332048193.21,59.66,5566044
Waves,WAVES,309381632.54,3.0938,100000000
Tezos,XTZ,302665930.63,0.4982,607489041
Dogecoin,DOGE,278470304.32,0.002367,117626141742
USD Coin,USDC,249383514.72,1.0132,246142145
Bitcoin Gold,BTG,238520472.35,13.70,17413924
VeChain,VET,233909929.16,0.004218,55454734800
TrueUSD,TUSD,207286489.45,1.0115,204937826
Qtum,QTUM,206333378.42,2.3146,89146148
OmiseGO,OMG,199283833.25,1.4210,140245398
Zilliqa,ZIL,194575018.05,0.02085,9331907993
Ontology,ONT,180991086.65,0.6217,291115881
0x,ZRX,177778124.73,0.3218,552405360
Decred,DCR,169424788.93,18.68,9069111
Basic Attention Token,BAT,169219890.59,0.1385,1221699089
Lisk,LSK,165132699.98,1.4558,113430205
Paxos Standard,PAX,146573176.02,1.0093,145216340
Bitcoin Diamond,BCD,142564558.29,0.9272,153756875
Bytecoin,BCN,134517566.58,0.0007308,184066828814
Nano,NANO,129251248.59,0.97,133248289
DigiByte,DGB,120536271.49,0.01072,11246813018
Stratis,STRAT,119215156.53,1.2023,99152785
ICON,ICX,116145564.50,0.2453,473406688
Verge,XVG,110307808.00,0.00727,15172086051
BitShares,BTS,106520275.53,0.03975,2679470000
Siacoin,SC,106187823.44,0.002744,38693550414
Chainlink,LINK,104525175.10,0.2986,350000000
Aeternity,AE,94749244.39,0.4066,233020472
Komodo,KMD,94720106.49,0.8516,111224484
Gemini Dollar,GUSD,93103250.75,1.0083,92337763
Augur,REP,90148421.50,8.1953,11000000
Revain,R,88384692.79,0.1824,484450000
Populous,PPT,85407631.07,1.6038,53252246
Steem,STEEM,84663176.21,0.2762,306537038
Bytom,BTM,80821948.54,0.08062,1002499275
Factom,FCT,80085029.89,9.1577,8745102
Aurora,AOA,77615279.23,0.01186,6542330148
Pundi X,NPXS,73038725.78,0.00047,155402602409
Single Collateral DAI,SAI,69541562.99,1.0065,69093544
IOST,IOST,68001263.93,0.005665,12003807131
Golem,GNT,67785992.00,0.07062,959842000
Electroneum,ETN,66409657.53,0.007683,8643274982
Holo,HOT,65446784.57,0.0004913,133214575156
Status,SNT,62714038.60,0.01807,3470483788
Cryptonex,CNX,62552282.85,1.1247,55616861
MaidSafeCoin,MAID,61335019.13,0.1355,452552412
PIVX,PIVX,58124206.61,1.0237,56781166
KuCoin Shares,KCS,57019401.62,0.6326,90138154
Huobi Token,HT,54963279.66,1.0993,50000200
Ardor,ARDR,54168352.09,0.05422,998999495
Buggyra Coin Zero,BCZERO,53560927.54,0.03191,1678609241
Insight Chain,INB,52523624.04,0.3154,166523913
Decentraland,MANA,51345249.25,0.04889,1050141509
MobileGo,MGO,50422112.81,0.5042,99998615
Waltonchain,WTC,49500751.75,1.2262,40369759
Nexo,NEXO,49114563.03,0.0877,560000011
Dentacoin,DCN,49020450.69,0.00015,326822211298
Digitex Futures,DGTX,47577700.63,0.06506,731250000
Ark,ARK,44092257.29,0.4107,107367550
ODEM,ODE,43826193.55,0.1985,220771136
Polymath,POLY,42513982.38,0.1475,288292107
MonaCoin,MONA,42123360.83,0.6508,64724675
QASH,QASH,41200467.59,0.1177,350000000
Aion,AION,40413907.21,0.1523,265294161
Bancor,BNT,40022476.88,0.6463,61926278
DigixDAO,DGD,39661498.92,19.83,2000000
Maximine Coin,MXM,38969973.64,0.009742,3999999999
Elastos,ELA,38925139.84,2.7161,14331235
MCO,MCO,37863596.93,2.3974,15793831
ReddCoin,RDD,37844126.53,0.001314,28808713174
Wanchain,WAN,37822832.21,0.3563,106152493
HyperCash,HC,37749272.62,0.8672,43529781
Linkey,LKY,37689456.95,0.7538,50000000
Bitcoin Private,BTCP,37257867.51,1.8153,20524490
Zcoin,XZC,37050147.59,5.7743,6416397
WAX,WAXP,36754613.79,0.03927,935838056
Veritaseum,VERI,36543101.49,17.00,2149646
STASIS EURO,EURS,36456370.69,1.1768,30979207
THETA,THETA,35417677.94,0.05002,708002689
Ravencoin,RVN,34988985.17,0.0136,2573285000
QuarkChain,QKC,34699441.97,0.04329,801649919
MOAC,MOAC,34356177.70,0.55,62463334
Mithril,MITH,32991396.10,0.06777,486839876
GXChain,GXC,32297218.34,0.5383,60000000
Loopring,LRC,32101595.60,0.04069,788984491
Endor Protocol,EDR,32013725.87,0.0465,688412177
aelf,ELF,31843126.27,0.1137,280000000
Horizen,ZEN,31718051.25,5.7842,5483613
Power Ledger,POWR,31687753.07,0.08072,392559001
Metaverse ETP,ETP,31611938.14,0.5781,54679922
TenX,PAY,31326211.12,0.274,114347861
Enjin Coin,ENJ,30881138.54,0.04057,761158535
Crypto.com Coin,CRO,29441771.09,0.02063,1426940639
Nxt,NXT,29426626.83,0.02946,998999942
Gold Bits Coin,GBC,29252210.12,0.276,105968611
Kin,KIN,28810527.79,0.0000381,756097560976
ProximaX,XPX,28566585.72,0.004685,6097456550
Nebulas,NAS,28319770.07,0.6224,45500000
BOScoin,BOS,28275613.65,0.06189,456838751
Syscoin,SYS,27621135.37,0.05061,545749646
Loom Network,LOOM,27571036.87,0.04548,606281406
SingularityNET,AGI,26053930.94,0.04828,539673260
FunFair,FUN,24396946.28,0.004381,5568585589
Dragonchain,DRGN,24118064.53,0.1012,238421940
Enigma,ENG,23944366.26,0.32,74836171
WaykiChain,WICC,23599731.00,0.1124,210000000
Eidoo,EDO,23256554.74,0.7948,29261461
Gas,GAS,22941660.30,2.2651,10128375
Dent,DENT,22660864.70,0.001314,17241387101
Iconomi,ICN,21745039.42,0.2198,98930340
Kyber Network,KNC,21738162.34,0.1621,134132697
Santiment Network Token,SAN,21526852.24,0.3435,62660371
Nexus,NXS,21146788.68,0.3542,59707886
CyberMiles,CMT,20905491.79,0.02613,800000000
Credo,CREDO,20762801.70,0.03776,549891703
Spectre.ai Dividend Token,SXDT,20201208.73,0.2461,82073519
Substratum,SUB,20155131.44,0.05262,383021000
Storj,STORJ,20094653.90,0.148,135787439
Obyte,GBYTE,20039790.51,29.51,679008
SIRIN LABS Token,SRN,19962296.13,0.04059,491820906
XYO,XYO,19961865.97,0.003587,5565078464
SALT,SALT,19551472.01,0.243,80447703
Genesis Vision,GVT,19331785.56,4.3669,4426883
NULS,NULS,18967519.23,0.4202,45144626
Civic,CVC,18775478.61,0.05479,342699967
Neblio,NEBL,18585731.41,1.3388,13882776
Bread,BRD,18477331.52,0.2082,88733978
Centrality,CENNZ,18385169.93,0.02289,803044862
Dynamic Trading Rights,DTR,18243339.98,0.01502,1214971423
Smartlands,SLT,17940700.04,3.5172,5100896
Quant,QNT,17904331.09,1.8312,9777236
Optimal Shelf Availability Token,OSA,17780348.39,0.05581,318565452
SmartCash,SMART,17123722.08,0.01625,1053773052
TomoChain,TOMO,17117846.56,0.3095,55308975
Groestlcoin,GRS,17054223.58,0.2381,71615369
THEKEY,TKY,16921135.83,0.003344,5060038287
Particl,PART,16647761.24,2.0631,8069480
Request,REQ,16585665.43,0.02273,729658688
Unobtanium,UNO,16515197.95,82.68,199738
BridgeCoin,BCO,16456166.98,0.6095,27000000
Telcoin,TEL,16113183.19,0.0004616,34904447575
OneRoot Network,RNT,16005224.44,0.05868,272734355
AMO Coin,AMO,15968096.69,0.00178,8972250815
Moeda Loyalty Points,MDA,15863271.20,0.8082,19628888
Tokenomy,TEN,15756523.15,0.07878,200000000
