name,symbol,marketcap,price,supply
Bitcoin,BTC,112518368982.01,6486.39,17346850
Ethereum,ETH,21123940032.39,205.37,102859808
XRP,XRP,18591272469.01,0.4624,40205513967
Bitcoin Cash,BCH,7687031523.16,441.08,17427600
EOS,EOS,4916585630.35,5.4252,906245118
Stellar,XLM,4400035563.04,0.2329,18894758341
Litecoin,LTC,3060376979.05,51.94,58924252
Tether,USDT,1923441257.28,0.9985,1926421736
Cardano,ADA,1896990418.85,0.07317,25927070538
Monero,XMR,1734802710.54,104.98,16525726
TRON,TRX,1548694034.88,0.02355,65748111645
IOTA,MIOTA,1337151648.30,0.4811,2779530283
Dash,DASH,1315195142.74,156.44,8407257
Binance Coin,BNB,1264409760.85,9.6668,130799315
Neo,NEO,1052916984.56,16.20,65000000
Ethereum Classic,ETC,1015392276.87,9.6136,105620350
NEM,XEM,840345337.89,0.09337,8999999999
Tezos,XTZ,822792377.63,1.3544,607489041
Zcash,ZEC,631216608.60,123.42,5114519
VeChain,VET,608057236.79,0.01096,55454734800
Dogecoin,DOGE,474359918.79,0.004063,116751417544
Bitcoin Gold,BTG,468209625.56,27.05,17308336
OmiseGO,OMG,454979505.44,3.2442,140245398
Maker,MKR,452047299.40,620.75,728228
0x,ZRX,449585553.58,0.8246,545210359
Decred,DCR,386705572.73,44.34,8720511
Ontology,ONT,365953328.31,1.7677,207016949
Qtum,QTUM,361597825.80,4.0631,88995304
Lisk,LSK,319369699.83,2.8605,111649461
Aeternity,AE,298435339.13,1.2807,233020472
Zilliqa,ZIL,281492349.34,0.03588,7845981266
Bitcoin Diamond,BCD,275162774.21,1.7896,153756875
Nano,NANO,268292313.64,2.0135,133248289
Siacoin,SC,267638015.61,0.007112,37631716290
BitShares,BTS,265300052.49,0.09942,2668470000
ICON,ICX,251654349.12,0.6495,387431340
Basic Attention Token,BAT,250345468.52,0.2503,1000000000
DigiByte,DGB,245905940.79,0.02239,10982686695
Bytecoin,BCN,234999288.32,0.001277,184066828814
Verge,XVG,223326074.84,0.01472,15172086051
Steem,STEEM,220106652.03,0.7813,281733978
Bytom,BTM,202828262.09,0.2023,1002499275
Pundi X,NPXS,200674302.56,0.001596,125709999413
Waves,WAVES,189697599.41,1.8970,100000000
TrueUSD,TUSD,179459287.80,1.0102,177655415
Aurora,AOA,175454499.45,0.02682,6542330148
Golem,GNT,166897554.36,0.174,959242000
Stratis,STRAT,164703045.56,1.6625,99071176
Metaverse ETP,ETP,164663417.29,3.0812,53440531
Augur,REP,162766485.21,14.80,11000000
Komodo,KMD,156141025.19,1.4138,110441298
Electroneum,ETN,154427431.29,0.0188,8215715598
Chainlink,LINK,154156847.30,0.4404,350000000
Holo,HOT,144501586.35,0.001085,133214575156
Status,SNT,129223318.99,0.03723,3470483788
Waltonchain,WTC,128079386.31,3.1905,40144099
Populous,PPT,126787446.15,3.4263,37004027
USD Coin,USDC,125585727.11,1.0111,124210464
