name,symbol,marketcap,price,supply
Bitcoin,BTC,127336619272.37,7418.49,17164762
Ethereum,ETH,46360031061.73,459.66,100857878
XRP,XRP,17664968593.88,0.4493,39315683476
Bitcoin Cash,BCH,13605908368.36,788.67,17251800
EOS,EOS,7076309959.04,7.8963,896149492
Stellar,XLM,5321007111.01,0.2835,18766734471
Litecoin,LTC,4783253117.26,83.16,57521307
Cardano,ADA,4414783776.35,0.1703,25927070538
IOTA,MIOTA,2729470886.30,0.982,2779530283
Tether,USDT,2656723178.22,0.9998,2657140346
TRON,TRX,2309284023.94,0.03512,65748111645
Neo,NEO,2163096027.37,33.28,65000000
Monero,XMR,2091722931.72,128.72,16249673
Dash,DASH,2057154661.94,250.58,8209507
Ethereum Classic,ETC,1664228348.28,16.12,103225884
NEM,XEM,1533051028.68,0.1703,8999999999
Tezos,XTZ,1313883425.50,2.1628,607489041
Binance Coin,BNB,1157602204.93,12.12,95512523
OmiseGO,OMG,1002081388.08,7.1452,140245398
Vechain [Token],VEN,994688240.56,1.7937,554545494
Zcash,ZEC,850192400.59,192.70,4411931
Bitcoin Diamond,BCD,697009093.36,4.5332,153756875
Qtum,QTUM,694647463.15,7.8346,88664516
0x,ZRX,604085599.67,1.1259,536511933
Bytecoin,BCN,573863366.68,0.003121,183890481254
Decred,DCR,570748468.53,70.02,8150941
Zilliqa,ZIL,544573620.76,0.07188,7576202268
Lisk,LSK,538085710.35,4.9702,108261512
BitShares,BTS,530245984.34,0.2006,2643880000
ICON,ICX,527131319.93,1.3606,387431340
Ontology,ONT,499359505.23,3.3006,151292175
Bitcoin Gold,BTG,489260006.78,28.55,17137374
DigiByte,DGB,483654658.12,0.0458,10559845512
Aeternity,AE,422503385.85,1.8132,233020472
Maker,MKR,406579157.12,608.44,668228
Dogecoin,DOGE,399040875.48,0.003458,115392099875
Augur,REP,389632106.78,35.42,11000000
Siacoin,SC,383558833.30,0.01071,35821176714
Steem,STEEM,368974444.98,1.3872,265983119
Bytom,BTM,353839146.90,0.353,1002499275
Verge,XVG,342869550.77,0.02278,15054315539
Basic Attention Token,BAT,328240990.64,0.3282,1000000000
Nano,NANO,310741684.16,2.3321,133248289
Golem,GNT,303390982.19,0.3163,959242000
Waves,WAVES,275470995.90,2.7547,100000000
Pundi X,NPXS,272669770.33,0.003117,87476023518
Stratis,STRAT,271685038.15,2.7458,98944593
Mithril,MITH,261464148.78,0.7427,352048275
RChain,RHOC,260284808.30,0.7211,360956217
KuCoin Shares,KCS,256164167.46,2.8233,90730576
Waltonchain,WTC,253443758.07,6.3134,40144099
Status,SNT,246391868.03,0.071,3470483788
HyperCash,HC,245674137.68,5.6785,43263684
Populous,PPT,234489715.07,6.3369,37004027
Wanchain,WAN,229308501.29,2.1602,106152493
Mixin,XIN,215526778.34,490.83,439109
IOST,IOST,196810318.53,0.02343,8400000000
GXChain,GXC,192577199.94,3.2096,60000000
DigixDAO,DGD,189792800.90,94.90,2000000
MaidSafeCoin,MAID,188116079.02,0.4157,452552412
Ardor,ARDR,186754959.81,0.1869,998999495
Huobi Token,HT,176093698.59,3.5219,50000200
Aion,AION,168924885.43,0.8956,188620869
MOAC,MOAC,163203449.60,4.5464,35897055
Komodo,KMD,161125078.57,1.5455,104255010
Nebulas,NAS,159566676.14,3.5070,45500000
aelf,ELF,156973496.08,0.6279,250000000
Loopring,LRC,152931406.48,0.2673,572074043
Kin,KIN,151487929.45,0.0002004,756097560976
Decentraland,MANA,145810055.36,0.1388,1050141509
