name,symbol,marketcap,price,supply
Bitcoin,BTC,137064648220.97,8129.97,16859175
Ethereum,ETH,79476533544.78,814.66,97557892
XRP,XRP,39171342534.23,1.0042,39009215838
Bitcoin Cash,BCH,20654171634.51,1217.64,16962438
Cardano,ADA,9587021717.61,0.3698,25927070538
Litecoin,LTC,8220589670.62,148.99,55175308
Stellar,XLM,6820026372.51,0.37,18432245141
Neo,NEO,6720961914.06,103.40,65000000
EOS,EOS,5585036388.24,8.4145,663738697
NEM,XEM,4757757603.59,0.5286,8999999999
IOTA,MIOTA,4730567759.36,1.7019,2779530283
Dash,DASH,4569770533.04,580.02,7878688
Monero,XMR,3605424212.40,229.49,15710933
Lisk,LSK,2982158713.78,25.28,117969328
TRON,TRX,2787780348.00,0.0424,65748192475
Ethereum Classic,ETC,2407810149.34,24.13,99789263
Tether,USDT,2215479928.56,0.9993,2217140814
Bitcoin Gold,BTG,2073117475.18,123.26,16818661
Qtum,QTUM,2029867825.32,27.48,73874928
Vechain [Token],VEN,1867746310.75,3.9674,470773853
ICON,ICX,1450786144.32,3.8029,381495014
Zcash,ZEC,1414821483.25,434.16,3258769
OmiseGO,OMG,1209776297.01,11.86,102042552
Nano,NANO,1107452310.74,8.3112,133248289
Steem,STEEM,994469484.44,3.9904,249218030
Populous,PPT,892767743.24,24.13,37004027
Binance Coin,BNB,861908175.15,8.7049,99014000
Bytecoin,BCN,799112675.94,0.00435,183721544933
Status,SNT,748850717.50,0.2158,3470483788
Verge,XVG,745080773.72,0.05109,14584499705
Siacoin,SC,715649334.28,0.02208,32415952665
Stratis,STRAT,690372722.89,6.9920,98736957
BitShares,BTS,616774075.56,0.2364,2608560000
Maker,MKR,610683798.95,987.80,618228
Aeternity,AE,582539957.89,2.5000,233020472
Dogecoin,DOGE,560868027.19,0.004956,113160894892
Veritaseum,VERI,553962587.40,272.00,2036645
Waves,WAVES,545075273.51,5.4508,100000000
Augur,REP,541356399.54,49.21,11000000
Waltonchain,WTC,506198715.20,20.33,24898178
0x,ZRX,496668939.25,0.9791,507294933
Ardor,ARDR,494597883.18,0.4951,998999495
RChain,RHOC,491760543.73,1.4288,344166289
HyperCash,HC,478569730.75,11.23,42612381
KuCoin Shares,KCS,475434594.63,5.2221,91043076
Decred,DCR,465120644.62,69.02,6738462
Revain,R,456376614.28,2.4743,184450000
DigixDAO,DGD,451671295.17,225.84,2000000
Komodo,KMD,409006304.46,3.9615,103245097
Electroneum,ETN,389325274.96,0.06354,6126885236
Ark,ARK,384829946.78,3.8264,100572406
Kyber Network,KNC,374655805.53,2.7932,134132697
Gas,GAS,371703787.04,38.36,9690451
Bytom,BTM,348075920.37,0.3527,987000000
Loopring,LRC,341826409.24,0.6091,561202251
Dentacoin,DCN,340934133.45,0.001048,325226613094
Basic Attention Token,BAT,333646893.50,0.3336,1000000000
Zilliqa,ZIL,328797780.08,0.05051,6508988220
DigiByte,DGB,328144448.11,0.03339,9828902786
