name,symbol,marketcap,price,supply
Bitcoin,BTC,320025834692.40,16625.08,19249581
Ethereum,ETH,146966709631.13,1200.96,122373866
Tether,USDT,66243294943.48,0.9997,66263713431
USD Coin,USDC,44584840756.22,0.9999,44585140660
BNB,BNB,39053263491.06,244.14,159964553
XRP,XRP,17054534692.06,0.3388,50343500506
Binance USD,BUSD,16566063279.88,1.0003,16560434934
Dogecoin,DOGE,9316760628.85,0.07022,132670764300
Cardano,ADA,8621727158.32,0.2498,34518582841
Polygon,MATIC,6637843574.08,0.76,8734317475
Dai,DAI,5749546793.98,0.9998,5750755542
Litecoin,LTC,5095932559.91,70.82,71960530
TRON,TRX,5041253171.65,0.05482,91960656275
Polkadot,DOT,5035576982.99,4.3708,1152090766
Shiba Inu,SHIB,4460494919.94,0.00000812,549063278876302
Uniswap,UNI,3998664734.41,5.2462,762209327
Solana,SOL,3671464072.16,9.9822,367802098
Avalanche,AVAX,3385625121.75,10.87,311582143
UNUS SED LEO,LEO,3361642259.36,3.5239,953954130
Wrapped Bitcoin,WBTC,3041420123.05,16561.12,183648
Chainlink,LINK,2856200812.20,5.6224,507999970
Toncoin,TON,2817518613.94,2.3068,1221401181
Monero,XMR,2707283905.23,148.58,18221427
Cosmos,ATOM,2710342840.08,9.4645,286370297
Ethereum Classic,ETC,2188313231.23,15.77,138746509
Stellar,XLM,1893577776.71,0.07252,26109552752
Bitcoin Cash,BCH,1868535141.95,96.96,19272175
OKB,OKB,1647232775.85,27.45,60000000
Cronos,CRO,1435710780.75,0.05683,25263013692
ApeCoin,APE,1395907440.09,3.8641,361250000
Quant,QNT,1277150807.48,105.79,12072738
Algorand,ALGO,1266736278.24,0.1775,7137908039
VeChain,VET,1162906084.16,0.01604,72511146418
Internet Computer,ICP,1121673214.97,4.0176,279191843
Filecoin,FIL,1119505572.52,3.1114,359805544
NEAR Protocol,NEAR,1076948379.21,1.2758,844123352
Hedera,HBAR,957314615.24,0.03808,25136978704
EOS,EOS,947517699.34,0.8784,1078628811
Terra Classic,LUNC,901776663.55,0.00015,6011663542501
Pax Dollar,USDP,877158348.97,0.9989,878084065
TrueUSD,TUSD,799751385.72,1.0002,799624682
Bitcoin SV,BSV,795919462.62,41.31,19266077
MultiversX (Elrond),EGLD,787677189.79,32.95,23904761
Huobi Token,HT,784932502.20,5.1183,153357694
Theta Network,THETA,732688329.10,0.7327,1000000000
Aave,AAVE,733491947.97,52.05,14093193
USDD,USDD,711770755.85,0.9813,725332036
BitDAO,BIT,696127648.41,0.3329,2090946169
Flow,FLOW,680680827.74,0.6569,1036200000
Chiliz,CHZ,671787229.03,0.1011,6647111577
Tezos,XTZ,662828803.13,0.7191,921799847
KuCoin Token,KCS,643501413.07,6.5410,98379861
Axie Infinity,AXS,632185620.11,6.3139,100125814
Gemini Dollar,GUSD,604446966.07,0.9957,607049883
Zcash,ZEC,596739332.96,37.19,16046094
BitTorrent-New,BTT,594188926.85,0.00000062,951421714286000
Trust Wallet Token,TWT,590853723.45,1.4181,416649900
The Sandbox,SAND,582958437.77,0.3888,1499470108
Decentraland,MANA,559156404.41,0.3014,1855084192
Fantom,FTM,556103308.57,0.2009,2767863375
PancakeSwap,CAKE,521983958.36,3.1642,164963195
Maker,MKR,501543038.13,513.02,977631
PAX Gold,PAXG,494343220.57,1822.37,271264
The Graph,GRT,492947081.71,0.05651,8722579391
IOTA,MIOTA,477700758.22,0.1719,2779530283
Dash,DASH,467580276.80,42.21,11077556
Klaytn,KLAY,461040272.05,0.15,3073277096
Aptos,APT,458465768.18,3.5267,130000000
Neo,NEO,451182474.73,6.3962,70538831
eCash,XEC,425079737.46,0.00002206,19267967173303
THORChain,RUNE,420552420.60,1.2859,327056566
Fei USD,FEI,416494135.43,0.98,424996178
Nexo,NEXO,376120428.70,0.6716,560000011
Synthetix,SNX,367603381.82,1.4750,249218759
GMX,GMX,347781937.99,41.40,8400723
Mina,MINA,343073025.00,0.4328,792593592
Osmosis,OSMO,338589449.94,0.6874,492590761
Lido DAO,LDO,338036856.27,1.0802,312951154
GateToken,GT,325779056.64,3.0091,108265077
Frax Share,FXS,321988562.84,4.4283,72711918
EthereumPoW,ETHW,320670845.48,2.9749,107791801
XDC Network,XDC,316881365.57,0.02575,12305012699
Neutrino USD,USDN,307763725.41,0.4524,680266294
1inch Network,1INCH,302474320.47,0.3858,783998309
Casper,CSPR,299208908.94,0.02813,10638521556
ImmutableX,IMX,295480329.54,0.3855,766468467
Stacks,STX,287796708.08,0.213,1351128190
Curve DAO Token,CRV,279961046.42,0.5267,531583334
Decred,DCR,270055031.58,18.46,14626676
Chain,XCN,260321319.86,0.01212,21472783889
NEM,XEM,259356229.09,0.02882,8999999999
Zilliqa,ZIL,258119974.11,0.01627,15867699447
Loopring,LRC,251855386.16,0.1893,1330133546
Basic Attention Token,BAT,251394475.55,0.1682,1494373166
Holo,HOT,249669202.28,0.00144,173342974127
Enjin Coin,ENJ,243431390.60,0.2434,1000000000
Balancer,BAL,241906536.64,5.2199,46342785
Celo,CELO,232278879.55,0.4807,483246415
