name,symbol,marketcap,price,supply
Bitcoin,BTC,835421763160.27,42583.58,19618400
Ethereum,ETH,275163535441.69,2289.55,120182569
Tether USDt,USDT,96204353027.08,0.9997,96231343353
BNB,BNB,45571898678.87,304.73,149546406
Solana,SOL,41636501944.26,95.48,436089525
XRP,XRP,27397092102.13,0.5033,54436190886
USDC,USDC,27107305249.56,1.0001,27103858439
Cardano,ADA,17512841088.63,0.4943,35432709193
Avalanche,AVAX,12793696501.35,34.84,367160241
Dogecoin,DOGE,11183258260.31,0.07824,142939206384
Chainlink,LINK,10671164548.85,18.18,587099970
TRON,TRX,10431592563.94,0.1184,88113637461
Polkadot,DOT,8504413611.74,6.6672,1275554590
Polygon,MATIC,7437912184.70,0.7739,9610774497
Toncoin,TON,7084246114.70,2.0486,3458033923
Internet Computer,ICP,5826523685.95,12.73,457666439
Dai,DAI,5347759103.70,0.9999,5347888596
Shiba Inu,SHIB,5241800820.52,0.0000089,589290030632033
Litecoin,LTC,4964268448.81,66.93,74169513
Bitcoin Cash,BCH,4618189168.03,235.23,19632900
UNUS SED LEO,LEO,3720659733.68,4.0107,927687451
Ethereum Classic,ETC,3633689305.68,24.99,145389996
Uniswap,UNI,3577679091.24,5.9809,598187016
Cosmos,ATOM,3451972736.63,8.9622,385170856
Stellar,XLM,3105483827.27,0.1093,28409387950
Monero,XMR,3049448035.75,165.79,18393483
Aptos,APT,2987150941.21,8.8264,338435568
OKB,OKB,2897377517.71,48.29,60000000
Immutable,IMX,2853112159.66,2.1050,1355429364
Injective,INJ,2854968856.98,32.30,88392222
Optimism,OP,2864532879.93,2.9921,957378568
NEAR Protocol,NEAR,2842169844.68,2.7533,1032271854
Celestia,TIA,2812974515.72,17.35,162084624
First Digital USD,FDUSD,2584341762.09,1.0000,2584269844
Filecoin,FIL,2484222112.05,4.9277,504131585
Lido DAO,LDO,2378467080.46,2.6718,890211500
Hedera,HBAR,2303080129.42,0.06841,33665267273
Kaspa,KAS,2274466106.99,0.1008,22570803550
Arbitrum,ARB,2207998238.42,1.7318,1275000000
Stacks,STX,2110513496.46,1.4678,1437845459
Cronos,CRO,2032757458.73,0.08046,25263013692
VeChain,VET,2010697778.74,0.02765,72714516834
Mantle,MNT,1887886997.91,0.5961,3166917893
Maker,MKR,1839676367.95,1993.45,922863
Render,RNDR,1748642212.56,4.6488,376146336
Sui,SUI,1709601758.79,1.4663,1165931966
TrueUSD,TUSD,1465864439.25,0.9848,1488457472
THORChain,RUNE,1459515271.70,4.2967,339683474
Sei,SEI,1443800749.02,0.5954,2425000000
The Graph,GRT,1430353159.75,0.1523,9391720533
MultiversX,EGLD,1416893609.49,53.39,26536236
Bitcoin SV,BSV,1391281916.48,70.89,19625763
Algorand,ALGO,1278609337.32,0.1589,8046375665
Aave,AAVE,1226666609.91,83.28,14729465
Mina,MINA,1221264425.56,1.1668,1046637035
Quant,QNT,1216624832.79,100.77,12072738
Helium,HNT,1146205323.38,7.1266,160834218
ORDI,ORDI,1101641930.22,52.46,21000000
