name,symbol,marketcap,price,supply
Bitcoin,BTC,411906673576.29,21534.12,19128093
Ethereum,ETH,197650970990.21,1619.32,122058088
Tether,USDT,67549185033.31,0.9999,67549562651
USD Coin,USDC,52546676703.59,1.0001,52539276742
BNB,BNB,48732933148.15,302.06,161337261
Binance USD,BUSD,18820506779.31,1.0001,18819101289
XRP,XRP,17050167031.87,0.3453,49377587823
Cardano,ADA,15730006876.06,0.4635,33934048406
Solana,SOL,12754468528.37,36.53,349119954
Dogecoin,DOGE,9213780846.68,0.06945,132670764300
Polkadot,DOT,8253429674.29,7.4389,1109501080
Shiba Inu,SHIB,7412142560.03,0.0000135,549063278876302
Dai,DAI,7008387056.86,0.9997,7010274886
Polygon,MATIC,6596276264.82,0.8202,8042124673
Avalanche,AVAX,6548313562.24,22.98,284990438
TRON,TRX,6096681387.80,0.06598,92397294850
Uniswap,UNI,5380040357.36,7.2159,745576799
Wrapped Bitcoin,WBTC,5335660744.87,21552.86,247562
UNUS SED LEO,LEO,4875363355.97,5.1107,953954130
Ethereum Classic,ETC,4594828506.67,33.67,136472810
Litecoin,LTC,3939708787.23,55.49,70995944
FTX Token,FTT,3727141976.30,27.72,134454978
Chainlink,LINK,3335334552.12,7.0874,470599970
NEAR Protocol,NEAR,3243791120.72,4.2279,767238812
Cronos,CRO,3230688122.23,0.1279,25263013692
Cosmos,ATOM,3047716140.43,10.64,286370297
Stellar,XLM,2806588608.49,0.1111,25262399070
Monero,XMR,2806512304.71,154.51,18164035
Bitcoin Cash,BCH,2285000770.77,119.31,19151738
Flow,FLOW,2243784897.39,2.1654,1036200000
Algorand,ALGO,2114561140.01,0.3068,6892663960
VeChain,VET,1926623564.75,0.02657,72511146418
Filecoin,FIL,1699561918.37,6.4152,264927325
Internet Computer,ICP,1648997941.42,6.4579,255346965
ApeCoin,APE,1595592273.95,5.1995,306875000
Decentraland,MANA,1580665303.85,0.8533,1852419897
EOS,EOS,1565285568.94,1.5689,997724807
The Sandbox,SAND,1530427817.12,1.0721,1427520110
Hedera,HBAR,1460047118.55,0.06925,21084776584
Tezos,XTZ,1477696968.68,1.6309,906064397
Quant,QNT,1340430202.39,111.03,12072738
Elrond,EGLD,1259915128.47,54.71,23030184
Theta Network,THETA,1229731135.89,1.2297,1000000000
Axie Infinity,AXS,1206042835.44,14.48,83314637
Aave,AAVE,1203387106.37,86.01,13991018
Chiliz,CHZ,1122431335.98,0.1871,6000387493
TrueUSD,TUSD,1112576352.55,1.0000,1112560105
OKB,OKB,1069733180.47,17.83,60000000
Bitcoin SV,BSV,1051738154.37,54.93,19148208
Zcash,ZEC,978901992.51,64.86,15093013
