name,symbol,marketcap,price,supply
Bitcoin,BTC,783260570383.75,41247.82,18989137
Ethereum,ETH,343377833604.30,2860.46,120042908
Tether,USDT,80781817395.21,1.0004,80747335458
BNB,BNB,64522408664.10,390.77,165116761
USD Coin,USDC,53000906379.47,0.9999,53004490761
XRP,XRP,38791824340.83,0.8061,48121609012
Terra,LUNA,33016693268.72,90.53,364695245
Cardano,ADA,29569834894.15,0.8771,33713492092
Solana,SOL,28388486843.57,88.61,320358097
Avalanche,AVAX,22636838970.73,84.72,267182355
Polkadot,DOT,18407139481.67,18.64,987579315
Binance USD,BUSD,17794988349.19,0.9994,17806035748
Dogecoin,DOGE,15808231747.90,0.1192,132670764300
TerraUSD,UST,15439586892.30,1.0038,15381792869
Shiba Inu,SHIB,12697232753.07,0.00002313,549063278876302
Polygon,MATIC,11266425868.33,1.4639,7696069521
Wrapped Bitcoin,WBTC,11253279811.45,41208.58,273081
Cronos,CRO,10245494361.34,0.4056,25263013692
Dai,DAI,9963862903.19,0.9993,9971241657
Litecoin,LTC,8025097838.83,114.83,69887294
Cosmos,ATOM,7959505757.73,27.79,286370297
NEAR Protocol,NEAR,6985084542.62,10.63,656813903
Chainlink,LINK,6795989992.78,14.55,467009550
Uniswap,UNI,6407965411.86,9.3201,687539795
Bitcoin Cash,BCH,6216854319.62,326.96,19013919
TRON,TRX,6248746824.54,0.06144,101708128924
FTX Token,FTT,6050928715.02,44.01,137488328
UNUS SED LEO,LEO,5784081519.22,6.0633,953954130
Ethereum Classic,ETC,5105245591.00,38.19,133674707
Algorand,ALGO,4918695205.72,0.7422,6627066434
Stellar,XLM,4849380975.24,0.197,24617265576
Decentraland,MANA,4415808359.29,2.3988,1840846168
Bitcoin BEP2,BTCB,4339805109.22,41262.89,105175
Hedera,HBAR,4084648511.03,0.2088,19565356901
Internet Computer,ICP,3608613840.50,16.74,215578826
The Sandbox,SAND,3518434792.23,3.0864,1139993229
Monero,XMR,3521459571.14,194.60,18095656
Elrond,EGLD,3477226042.21,160.42,21675294
Waves,WAVES,3491900075.07,32.40,107787940
VeChain,VET,3210174430.55,0.04991,64315576989
Fantom,FTM,3184101656.80,1.2511,2545006273
Filecoin,FIL,3167418395.91,17.63,179673975
Klaytn,KLAY,3045074298.23,1.1029,2761011078
Axie Infinity,AXS,3029937676.42,49.75,60907500
Tezos,XTZ,2955271692.03,3.3275,888132199
Theta Network,THETA,2877645243.63,2.8776,1000000000
THORChain,RUNE,2833532638.00,8.5686,330688061
ApeCoin,APE,2664972713.40,9.6035,277500000
Helium,HNT,2531140701.59,22.27,113632189
Zcash,ZEC,2416621142.37,172.74,13990100
EOS,EOS,2175193499.38,2.2119,983404660
IOTA,MIOTA,2091585440.49,0.7525,2779530283
Aave,AAVE,2081651978.83,152.47,13652710
Flow,FLOW,2076874090.67,5.8471,355196665
Maker,MKR,1946033125.71,1990.56,977631
The Graph,GRT,1841151613.63,0.3904,4715735200
PancakeSwap,CAKE,1744896567.40,6.2680,278382887
BitTorrent-New,BTT,1676384590.79,0.00000181,923767696429000
Stacks,STX,1645136280.60,1.2617,1303945219
Bitcoin SV,BSV,1616322918.78,85.03,19009889
Gala,GALA,1629604432.70,0.2336,6977205436
Neo,NEO,1598097499.07,22.66,70538831
Harmony,ONE,1575175331.06,0.1331,11830514063
eCash,XEC,1511441691.62,0.00007951,19009904673313
KuCoin Token,KCS,1456808992.68,18.18,80118638
Quant,QNT,1429953898.28,118.44,12072738
Huobi Token,HT,1421482017.63,9.1312,155673013
TrueUSD,TUSD,1415888850.06,0.9998,1416159873
Kusama,KSM,1293033158.07,152.66,8470098
Enjin Coin,ENJ,1256543234.31,1.4406,872224706
Basic Attention Token,BAT,1228259873.39,0.8206,1496812315
Nexo,NEXO,1233430041.50,2.2026,560000011
Celo,CELO,1228397839.92,2.8742,427388610
Dash,DASH,1224948588.29,115.20,10633695
Chiliz,CHZ,1216574107.93,0.2029,5995191458
OKB,OKB,1160787028.97,19.35,60000000
Loopring,LRC,1091776376.23,0.8211,1329675414
Arweave,AR,1080789753.18,32.36,33394701
Amp,AMP,1077460806.26,0.02552,42227702186
Kadena,KDA,1046163598.15,6.1076,171287601
Convex Finance,CVX,1030702706.95,18.88,54596805
Curve DAO Token,CRV,999502610.13,2.1471,465506427
Pax Dollar,USDP,944828240.26,0.9991,945642940
Mina,MINA,899013378.70,2.1177,424521729
NEM,XEM,894300088.49,0.09937,8999999999
Theta Fuel,TFUEL,883780222.66,0.1667,5301214400
Oasis Network,ROSE,809340516.40,0.2317,3493014306
Celsius,CEL,774733410.46,3.2434,238863520
Decred,DCR,774251219.58,55.85,13863684
Compound,COMP,766328940.11,115.31,6645562
Symbol,XYM,755628197.46,0.1354,5582460005
Holo,HOT,748041086.87,0.004317,173280108003
Secret,SCRT,740697865.30,4.5359,163295557
Neutrino USD,USDN,735266301.28,0.9942,739542983
BORA,BORA,732315797.43,0.8503,861250000
yearn.finance,YFI,730535960.13,19939.45,36638
IoTeX,IOTX,717393443.75,0.07519,9540779324
Qtum,QTUM,687444324.97,6.9400,99055483
Anchor Protocol,ANC,684662174.02,2.5751,265873219
SXP,SXP,679101222.82,1.4150,479937576
OMG Network,OMG,680571449.04,4.8527,140245398
Bitcoin Gold,BTG,624515794.00,35.66,17513924
Audius,AUDIO,644284781.84,1.0484,614563659
1inch Network,1INCH,643780759.67,1.5559,413772911
XDC Network,XDC,638693130.22,0.05191,12305012699
Ankr,ANKR,612395216.29,0.07502,8162899378
renBTC,RENBTC,611381919.20,41135.61,14863
PAX Gold,PAXG,610747841.50,1922.82,317631
Bancor,BNT,608403658.12,2.3562,258216957
Synthetix,SNX,597561312.28,5.2034,114841533
Render Token,RNDR,603405814.56,2.6059,231554302
Gnosis,GNO,580572566.09,311.29,1865027
WOO Network,WOO,578551353.73,0.5901,980385599
Ravencoin,RVN,575691792.72,0.05497,10473290000
