name,symbol,marketcap,price,supply
Bitcoin,BTC,145185076704.97,8197.69,17710487
Ethereum,ETH,27733299057.13,261.29,106139016
XRP,XRP,17599092589.20,0.4177,42133310721
Bitcoin Cash,BCH,7498997883.94,421.49,17791500
EOS,EOS,5924726752.07,6.4942,912310172
Litecoin,LTC,5895349548.69,95.32,61847201
Binance Coin,BNB,4152372616.38,29.41,141175490
Tether,USDT,2870362981.91,1.0106,2840229067
Stellar,XLM,2718394325.85,0.1415,19213277188
Cardano,ADA,2255549028.03,0.087,25927070538
TRON,TRX,1952261420.53,0.02928,66682072191
Monero,XMR,1539746808.46,90.62,16990939
Dash,DASH,1496694584.77,169.78,8815719
Tezos,XTZ,1212616492.54,1.8331,661512777
IOTA,MIOTA,1178610948.95,0.424,2779530283
Bitcoin SV,BSV,1166554606.14,65.58,17788711
Cosmos,ATOM,933280007.49,4.8943,190688439
Ethereum Classic,ETC,867391839.84,7.8440,110580786
NEM,XEM,851043504.32,0.09456,8999999999
Neo,NEO,767203241.28,11.80,65000000
Ontology,ONT,704558619.95,1.4233,495004358
Maker,MKR,679149800.78,679.15,1000000
Zcash,ZEC,513693241.38,78.20,6569306
Basic Attention Token,BAT,484998981.34,0.3843,1261906549
VeChain,VET,440864323.39,0.00795,55454734800
Bitcoin Gold,BTG,398676127.05,22.76,17513924
Crypto.com Coin,CRO,396616577.10,0.06689,5929223744
Dogecoin,DOGE,380056299.38,0.003178,119573099205
USD Coin,USDC,358662738.89,1.0028,357670904
Chainlink,LINK,348022497.00,0.9943,350000000
Qtum,QTUM,303249534.58,3.1677,95732332
Decred,DCR,296644802.53,30.26,9803669
OmiseGO,OMG,290841037.30,2.0738,140245398
Waves,WAVES,254890220.22,2.5489,100000000
Augur,REP,250978736.50,22.82,11000000
TrueUSD,TUSD,243481504.12,1.0010,243245257
Nano,NANO,242163572.96,1.8174,133248289
Lisk,LSK,241564054.83,2.0637,117056438
BitTorrent,BTT,223904415.39,0.001056,212116500000
Holo,HOT,207203935.84,0.001555,133214575156
0x,ZRX,199420485.11,0.3389,588414449
Ravencoin,RVN,198568763.47,0.05554,3575130000
Bitcoin Diamond,BCD,190315881.72,1.0205,186492898
Paxos Standard,PAX,190084716.83,1.0007,189952645
BitShares,BTS,188088738.41,0.06918,2718740000
ICON,ICX,183259084.59,0.3871,473406688
Verge,XVG,175745674.38,0.01097,16023428638
Bytecoin,BCN,175678861.13,0.0009544,184066828814
Zilliqa,ZIL,166536360.18,0.01917,8687360058
Pundi X,NPXS,158324001.73,0.0007446,212624343654
DigiByte,DGB,154514241.70,0.01308,11811604842
IOST,IOST,150044909.69,0.01249,12013965609
Aeternity,AE,146880813.90,0.5539,265190129
Siacoin,SC,139274983.13,0.003417,40754753415
Huobi Token,HT,136916372.58,2.7383,50000200
ABBC Coin,ABBC,134353483.41,0.266,505080592
Aurora,AOA,130140478.79,0.01989,6542330148
Komodo,KMD,129766441.73,1.1428,113554302
