name,symbol,marketcap,price,supply
Bitcoin,BTC,185618174383.96,10347.71,17938087
Ethereum,ETH,20451239362.28,189.79,107757696
XRP,XRP,11256389684.49,0.2616,43024433511
Bitcoin Cash,BCH,5477821378.49,304.23,18005363
Litecoin,LTC,4448378326.73,70.32,63263417
Tether,USDT,4123580641.88,1.0039,4107544456
EOS,EOS,3790231233.46,4.0673,931880981
Binance Coin,BNB,3203891493.01,20.60,155536713
Bitcoin SV,BSV,2138947005.14,119.80,17854986
Monero,XMR,1302670692.64,75.69,17210363
Cardano,ADA,1213352353.76,0.0468,25927070538
Stellar,XLM,1167331732.41,0.05812,20083653210
UNUS SED LEO,LEO,1068257352.08,1.0688,999498893
TRON,TRX,1039726738.83,0.01559,66682072191
Huobi Token,HT,1000118436.29,4.0706,245696127
Dash,DASH,806313555.21,89.19,9040513
Ethereum Classic,ETC,711078641.53,6.2651,113498685
IOTA,MIOTA,693517441.87,0.2495,2779530283
Tezos,XTZ,662384863.41,1.0030,660373612
Cosmos,ATOM,657552909.10,3.4483,190688439
Neo,NEO,642481533.95,9.1082,70538831
Chainlink,LINK,566133841.73,1.6175,350000000
Maker,MKR,474484180.00,474.48,1000000
USD Coin,USDC,427289964.34,1.0034,425847567
NEM,XEM,416572890.65,0.04629,8999999999
Ontology,ONT,405141374.29,0.7596,533351967
Crypto.com Coin,CRO,385436889.36,0.03911,9856164384
INO COIN,INO,368614661.84,2.0478,180003180
Zcash,ZEC,347768410.99,46.86,7421919
Dogecoin,DOGE,298246050.43,0.00246,121217481117
HedgeTrade,HEDG,269549767.44,0.9347,288393355
Paxos Standard,PAX,237628506.60,1.0023,237071806
Decred,DCR,237408664.24,22.85,10391080
v.systems,VSYS,235026208.51,0.1302,1805016081
Basic Attention Token,BAT,233208965.51,0.1742,1338750672
ThoreNext,THX,216780766.87,10.01,21652254
VeChain,VET,207314970.62,0.003738,55454734800
Qtum,QTUM,199085097.55,2.0734,96020236
TrueUSD,TUSD,198060597.40,1.0009,197890848
Bitcoin Gold,BTG,179542487.45,10.25,17513924
ThoreCoin,THR,161435287.13,1862.30,86686
ZB Token,ZB,161154032.81,0.3478,463288810
KuCoin Shares,KCS,154758848.73,1.7582,88019600
OmiseGO,OMG,148032483.76,1.0555,140245398
Ravencoin,RVN,143556902.65,0.03243,4426655000
Karatgold Coin,KBC,141517911.22,0.03501,4042622937
EDUCare,EKT,124573320.85,0.1661,750000000
BitTorrent,BTT,122562370.32,0.0005778,212116500000
Nano,NANO,120953406.89,0.9077,133248297
Clipper Coin,CCC,117442852.10,0.03106,3780570996
Oasis City,OSC,117319347.12,0.0553,2121679516
Insight Chain,INB,117077092.14,0.3346,349902689
Augur,REP,116207007.08,10.56,11000000
Lisk,LSK,115113276.62,0.9581,120149126
Algorand,ALGO,112162618.03,0.3301,339781254
Bitcoin Diamond,BCD,109286052.35,0.586,186492898
Waves,WAVES,107673104.13,1.0767,100000000
THETA,THETA,107042283.39,0.123,870502690
Holo,HOT,107009752.79,0.0008033,133214575156
Mixin,XIN,100714005.51,219.28,459285
ICON,ICX,99902529.92,0.2019,494838153
0x,ZRX,99194008.54,0.1651,600718103
MaidSafeCoin,MAID,97536664.14,0.2155,452552412
DigiByte,DGB,96945676.61,0.007902,12268278308
HyperCash,HC,96215670.41,2.2103,43529781
Quant,QNT,96010790.02,7.9527,12072738
Lambda,LAMB,94213514.34,0.1503,626899526
NEXT,NET,93387736.53,1.8578,50269268
BitShares,BTS,92203791.89,0.03363,2741930000
MonaCoin,MONA,87740035.22,1.3349,65729675
Komodo,KMD,85725725.02,0.7394,115935145
Single Collateral DAI,SAI,84199187.24,1.0083,83509086
Pundi X,NPXS,83183481.95,0.000353,235621468515
Bytecoin,BCN,82858505.50,0.0004502,184066828814
IOST,IOST,82842107.29,0.006895,12013965609
Bitbook Gambling,BXK,79934892.04,0.217,368387491
Bytom,BTM,79273930.10,0.07908,1002499275
ETERNAL TOKEN,XET,77306702.12,0.8271,93470000
Siacoin,SC,74662337.55,0.001785,41817047634
Maximine Coin,MXM,73108256.95,0.04433,1649000000
Flexacoin,FXC,72602085.69,0.003527,20586445749
Qubitica,QBIT,72512122.99,34.77,2085316
Aurora,AOA,71402821.56,0.01091,6542330148
Verge,XVG,70220826.11,0.004405,15939477649
RSK Infrastructure Framework,RIF,69380583.00,0.142,488688390
Beldex,BDX,67985668.18,0.06936,980222595
Energi,NRG,61613116.58,3.0050,20503511
Zilliqa,ZIL,61389106.17,0.007066,8687360058
Silverway,SLV,60398854.51,0.604,100000000
Aeternity,AE,58684559.43,0.2072,283215150
Ardor,ARDR,58044616.04,0.0581,998999495
Golem,GNT,58033157.94,0.06017,964450000
Wixlar,WIX,57381820.16,0.02399,2391612688
Enjin Coin,ENJ,56338809.08,0.07257,776341213
OKB,OKB,55414022.53,2.7707,20000000
Metaverse ETP,ETP,55112408.20,0.7198,76564515
Synthetix Network Token,SNX,54906700.61,0.421,130408377
Steem,STEEM,54814748.41,0.1591,344621314
ABBC Coin,ABBC,54705607.99,0.09869,554307762
MCO,MCO,52794862.12,3.3428,15793831
Status,SNT,50303469.88,0.01449,3470483788
Nash Exchange,NEX,50108765.41,1.3843,36196678
Nexo,NEXO,49935466.91,0.08917,560000011
Ecoreal Estate,ECOREAL,46392040.43,0.2217,209273542
Zcoin,XZC,45407730.34,5.4200,8377793
Dynamic Trading Rights,DTR,44866963.06,0.02938,1526867138
WINk,WIN,44464237.80,0.0002263,196500113934
Cryptoindex.com 100,CIX100,43709317.27,0.7181,60864742
Beam,BEAM,42439667.43,1.1687,36312240
XMax,XMX,42214771.42,0.00249,16955114194
Waltonchain,WTC,41291832.58,0.9746,42366033
ReddCoin,RDD,41145222.17,0.001428,28808713174
aelf,ELF,40999577.08,0.08127,504480000
Grin,GRIN,40444409.91,1.9314,20940780
WAX,WAXP,38753228.82,0.0411,942821662
PLATINCOIN,PLC,38482289.44,7.6948,5001073
Bankera,BNK,38170266.81,0.001552,24588912108
Electroneum,ETN,37967399.53,0.003869,9812755784
CryptoVerificationCoin,CVCC,37374158.94,64.15,582595
Buggyra Coin Zero,BCZERO,37192880.77,0.0185,2010775988
Kyber Network,KNC,37114209.67,0.2207,168152302
Elastos,ELA,36490077.03,2.2750,16039573
SOLVE,SOLVE,36116369.30,0.1103,327418008
Newton,NEW,36096069.83,0.003021,11948333332
Ren,REN,35469748.31,0.04458,795594931
Stratis,STRAT,35247207.44,0.3543,99487138
STASIS EURO,EURS,35066396.43,1.0965,31979207
BHEX Token,BHT,34075088.29,0.0573,594663400
Bit-Z Token,BZ,34069436.44,0.2527,134839996
GXChain,GXC,33802738.40,0.52,65000000
Decentraland,MANA,33449297.12,0.03185,1050141509
Dragon Coins,DRG,33349379.41,0.09568,348569280
Japan Content Token,JCT,33274197.93,0.1135,293150782
Dent,DENT,32997731.31,0.0004482,73625838994
1irstcoin,FST,32449195.12,1.4693,22085000
Atlas Protocol,ATP,32253209.54,0.01252,2576065703
Loopring,LRC,32132643.78,0.03564,901513124
Litex,LXT,32082982.89,0.03342,959999987
Nebulas,NAS,31763841.67,0.6532,48627715
Fetch.ai,FET,31686321.39,0.05998,528298554
FTX Token,FTT,31642129.48,1.2657,25000000
Revain,R,31519905.88,0.06506,484450000
Digitex Futures,DGTX,31414376.62,0.04132,760349200
NULS,NULS,31015887.42,0.4204,73770500
Factom,FCT,30855452.33,3.1359,9839411
Project Pai,PAI,30627590.04,0.02107,1453582191
Vitae,VITAE,30472379.55,1.6826,18109968
BQT,BQTX,30263049.45,0.08128,372313985
Horizen,ZEN,29976247.43,4.0865,7335350
QASH,QASH,29789399.84,0.08511,350000000
BitCapitalVendor,BCV,29646617.55,0.034,871999995
LINA,LINA,29534816.12,0.1106,267095682
Fantom,FTM,28603514.09,0.01577,1813658595
Santiment Network Token,SAN,28537470.53,0.4554,62660371
USDK,USDK,28530837.25,0.9976,28600072
GreenPower,GRN,28494831.04,0.008817,3231699360
Matic Network,MATIC,28308483.99,0.01291,2192190362
LATOKEN,LA,27924806.54,0.07347,380104462
DigixDAO,DGD,27807845.60,13.90,2000000
Aion,AION,27785337.40,0.08053,345027193
WaykiChain,WICC,27617203.76,0.1461,189000000
VestChain,VEST,27352598.40,0.003864,7078400000
Veritaseum,VERI,27322565.09,12.71,2149646
ODEM,ODE,27136304.83,0.118,230043504
Wanchain,WAN,26438116.45,0.2491,106152493
BitcoinHD,BHD,26400904.42,13.69,1928595
Crypterium,CRPT,25779798.58,0.3039,84824163
Chiliz,CHZ,25545359.82,0.007222,3536995515
Orbs,ORBS,25426204.90,0.01353,1879362202
Ark,ARK,25102174.31,0.2213,113443488
Enigma,ENG,24335288.35,0.3252,74836171
TomoChain,TOMO,24014716.67,0.3716,64623975
BHPCoin,BHP,23977317.40,1.3087,18321773
Loom Network,LOOM,23639000.64,0.02438,969560741
Bancor,BNT,23637801.48,0.3775,62610924
Ignis,IGNIS,23625933.84,0.03104,761143950
General Attention Currency,XAC,23610263.99,2.3610,10000000
MOAC,MOAC,23606127.01,0.3779,62463334
Safe,SAFE,23270548.73,1.1169,20835499
PRIZM,PZM,23235467.60,0.4426,52502900
TrueChain,TRUE,22954256.38,0.2885,79575543
Power Ledger,POWR,22837145.33,0.05467,417690296
Aragon,ANT,22780609.17,0.7604,29956794
AgaveCoin,AGVC,22330075.39,0.05717,390619593
IPChain,IPC,22017798.00,0.2806,78474629
Bibox Token,BIX,21964199.43,0.2026,108417395
Function X,FX,21733703.88,0.213,102022176
Telcoin,TEL,21692857.31,0.0005681,38184744221
Valor Token,VALOR,21589258.83,1.0775,20036000
BTU Protocol,BTU,21005688.32,0.3,70010314
Populous,PPT,21001883.43,0.3944,53252246
Blackmoon,BMC,20864288.33,0.5216,40000000
Fusion,FSN,20837713.20,0.6076,34294807
Seele,SEELE,20689506.46,0.02977,695055692
UnlimitedIP,UIP,20581952.31,0.01665,1236152840
Storj,STORJ,20485241.70,0.1509,135787439
RealTract,RET,20139725.08,0.0019,10600000000
Cocos-BCX,COCOS,20028141.98,0.001274,15715214795
Arcblock,ABT,19954129.17,0.2025,98554305
CRYPTO20,C20,19862131.16,0.4917,40393436
Harmony,ONE,19845747.51,0.007702,2576838498
Ultiledger,ULT,19625917.50,0.03068,639754862
FunFair,FUN,19384335.82,0.00296,6548879189
MB8 Coin,MB8,19099492.45,0.03321,575183992
Hyperion,HYN,19044966.32,0.06012,316765917
Bread,BRD,18959586.86,0.2137,88733978
IoTeX,IOTX,18164669.44,0.004409,4120000000
Egretia,EGT,18161542.63,0.004305,4218227400
DAPS Coin,DAPS,18038418.17,0.000343,52586828002
Bitcoin 2,BTC2,17993063.88,1.0367,17356434
botXcoin,BOTX,17827803.43,0.01093,1631642980
QuarkChain,QKC,17813698.00,0.008428,2113716585
RChain,RHOC,17800679.96,0.04762,373789868
MicroBitcoin,MBC,17708690.64,0.00009436,187672037500
Credits,CS,17667218.23,0.1056,167236324
TTC,TTC,17605646.90,0.05053,348388391
iExec RLC,RLC,17386789.66,0.2171,80070793
CasinoCoin,CSC,17242912.56,0.0004405,39144480960
CyberMiles,CMT,17182451.64,0.02148,800000000
Celer Network,CELR,16900774.80,0.005363,3151544341
Litecoin Cash,LCC,16779815.41,0.02608,643301832
Theta Fuel,TFUEL,16661999.77,0.004341,3838301572
Gnosis,GNO,16630159.14,15.06,1104590
Perlin,PERL,16546677.75,0.06332,261312530
Content Value Network,CVNT,16445947.34,0.03095,531347835
