name,symbol,marketcap,price,supply
Bitcoin,BTC,62990143284.10,3601.01,17492337
XRP,XRP,13181215053.67,0.3212,41040405095
Ethereum,ETH,12483136112.36,119.47,104483398
Bitcoin Cash,BCH,2177598900.14,123.89,17577375
EOS,EOS,2145396773.07,2.3673,906245118
Tether,USDT,2050721693.05,1.0171,2016152117
Stellar,XLM,2002863078.46,0.1047,19129175285
Litecoin,LTC,1873953844.26,31.18,60108075
TRON,TRX,1591020869.79,0.02387,66653472407
Bitcoin SV,BSV,1324247114.63,75.34,17576286
Cardano,ADA,1127226431.18,0.04348,25927070538
IOTA,MIOTA,839047167.45,0.3019,2779530283
Binance Coin,BNB,838848751.24,6.4939,129175490
Monero,XMR,738232142.70,44.11,16735001
Dash,DASH,599612574.23,69.89,8579273
NEM,XEM,503473664.42,0.05594,8999999999
Neo,NEO,493449297.11,7.5915,65000000
Ethereum Classic,ETC,461528743.97,4.2865,107671273
USD Coin,USDC,327478050.12,1.0167,322108798
Maker,MKR,325636994.58,447.16,728228
Zcash,ZEC,303596293.25,53.11,5716506
Tezos,XTZ,260283695.25,0.4285,607489041
Waves,WAVES,254092958.84,2.5409,100000000
Dogecoin,DOGE,249843274.62,0.002119,117917924934
VeChain,VET,222470881.64,0.004012,55454734800
TrueUSD,TUSD,211630537.62,1.0178,207921254
Augur,REP,198531023.07,18.05,11000000
Bitcoin Gold,BTG,195852058.64,11.25,17413924
Ontology,ONT,194218876.25,0.5989,324286568
Qtum,QTUM,183527621.60,2.0576,89196424
OmiseGO,OMG,177594133.49,1.2663,140245398
Zilliqa,ZIL,176426531.17,0.02153,8193188991
Chainlink,LINK,171542898.51,0.4901,350000000
0x,ZRX,167243644.50,0.2864,583934416
Basic Attention Token,BAT,153471387.51,0.1248,1229949089
Decred,DCR,152830888.18,16.64,9184167
Paxos Standard,PAX,142533369.06,1.0140,140560286
Lisk,LSK,140751694.24,1.2349,113975288
Bitcoin Diamond,BCD,126066284.44,0.8199,153756875
Nano,NANO,116133106.81,0.8716,133248289
Steem,STEEM,115322064.24,0.374,308338388
Bytecoin,BCN,113373097.88,0.0006159,184066828814
ICON,ICX,110069171.33,0.2325,473406688
DigiByte,DGB,108310376.46,0.009557,11333622104
BitShares,BTS,107601815.61,0.04008,2684540000
Revain,R,107233879.73,0.2214,484450000
